feature,mean_importance
SSO:000021240,0.0
SSO:000030976,0.0
SSO:000011117,0.0
SSO:000007089,0.0
SSO:000012701,0.0
SSO:000026204,0.0
SSO:000008926,0.0
SSO:000010239,0.0
SSO:000043039,0.0
SSO:000013527,0.0
SSO:000003327,0.0
SSO:000001971,0.0
SSO:000000345,0.0
SSO:000025371,0.0
SSO:000022948,0.0
SSO:000025197,0.0
SSO:000007796,0.0
SSO:000000528,0.0
SSO:000010085,0.0
SSO:000042680,0.0
SSO:000030058,0.0
SSO:000033667,0.0
SSO:000019317,0.0
SSO:000042087,0.0
SSO:000010554,0.0
SSO:000013242,0.0
SSO:000036424,0.0
SSO:000002538,0.0
SSO:000044113,0.0
SSO:000011996,0.0
SSO:000024789,0.0
SSO:000012859,0.0
SSO:000007895,0.0
SSO:000000338,0.0
SSO:000003236,0.0
SSO:000007183,0.0
SSO:000016883,0.0
SSO:000012389,0.0
SSO:000003911,0.0
SSO:000039426,0.0
SSO:000018849,0.0
SSO:000021688,0.0
SSO:000030054,0.0
SSO:000003234,0.0
SSO:000024988,0.0
SSO:000000178,0.0
SSO:000000494,0.0
SSO:000023762,0.0
SSO:000002312,0.0
SSO:000025231,0.0
SSO:000002188,0.0
SSO:000031450,0.0
SSO:000000568,0.0
SSO:000033819,0.0
SSO:000012387,0.0
SSO:000039299,0.0
SSO:000025914,0.0
SSO:000020381,0.0
SSO:000000009,0.0
SSO:000035098,0.0
SSO:000000203,0.0
SSO:000013350,0.0
SSO:000022717,0.0
SSO:000013391,0.0
SSO:000010324,0.0
SSO:000024593,0.0
SSO:000029986,0.0
SSO:000003245,0.0
SSO:000009218,0.0
SSO:000000007,0.0
SSO:000012955,0.0
SSO:000039297,0.0
SSO:000018945,0.0
SSO:000033629,0.0
SSO:000005186,0.0
SSO:000001631,0.0
SSO:000012151,0.0
SSO:000022944,0.0
SSO:000042135,0.0
SSO:000021809,0.0
SSO:000001051,0.0
SSO:000012190,0.0
SSO:000001282,0.0
SSO:000006054,0.0
SSO:000009114,0.0
SSO:000022719,0.0
SSO:000034428,0.0
SSO:000043172,0.0
SSO:000025747,0.0
SSO:000002113,0.0
SSO:000036600,0.0
SSO:000016939,0.0
SSO:000031280,0.0
SSO:000030969,0.0
SSO:000000167,0.0
SSO:000034380,0.0
SSO:000002793,0.0
SSO:000000526,0.0
SSO:000029984,0.0
SSO:000010897,0.0
SSO:000000315,0.0
SSO:000004144,0.0
SSO:000000276,0.0
SSO:000009087,0.0
SSO:000039231,0.0
SSO:000012512,0.0
SSO:000004931,0.0
SSO:000000677,0.0
SSO:000006536,0.0
SSO:000010300,0.0
SSO:000025400,0.0
SSO:000036081,0.0
SSO:000033497,0.0
SSO:000029992,0.0
SSO:000020038,0.0
SSO:000011397,0.0
SSO:000043842,0.0
SSO:000002255,0.0
SSO:000012984,0.0
SSO:000029830,0.0
SSO:000016611,0.0
SSO:000012612,0.0
SSO:000009040,0.0
SSO:000010341,0.0
SSO:000033073,0.0
SSO:000023840,0.0
SSO:000026011,0.0
SSO:000002292,0.0
SSO:000038676,0.0
SSO:000038938,0.0
SSO:000003446,0.0
SSO:000019983,0.0
SSO:000002705,0.0
SSO:000000702,0.0
SSO:000030072,0.0
SSO:000025165,0.0
SSO:000006364,0.0
SSO:000029512,0.0
SSO:000000070,0.0
SSO:000004874,0.0
SSO:000020658,0.0
SSO:000019935,0.0
SSO:000008911,0.0
SSO:000021513,0.0
SSO:000003030,0.0
SSO:000031043,0.0
SSO:000010638,0.0
SSO:000008369,0.0
SSO:000018569,0.0
SSO:000037265,0.0
SSO:000010419,0.0
SSO:000028887,0.0
SSO:000001198,0.0
SSO:000001474,0.0
SSO:000003483,0.0
SSO:000007803,0.0
SSO:000018578,0.0
SSO:000008378,0.0
SSO:000009434,0.0
SSO:000000814,0.0
SSO:000034698,0.0
SSO:000029463,0.0
SSO:000004617,0.0
SSO:000002243,0.0
SSO:000009398,0.0
SSO:000035512,0.0
SSO:000019466,0.0
SSO:000001746,0.0
SSO:000039225,0.0
SSO:000001838,0.0
SSO:000012338,0.0
SSO:000000848,0.0
SSO:000019199,0.0
SSO:000009436,0.0
SSO:000008421,0.0
SSO:000042396,0.0
SSO:000010058,0.0
SSO:000006033,0.0
SSO:000005393,0.0
SSO:000007415,0.0
SSO:000000816,0.0
SSO:000010825,0.0
SSO:000001476,0.0
SSO:000000624,0.0
SSO:000007382,0.0
SSO:000021661,0.0
SSO:000012204,0.0
SSO:000009515,0.0
SSO:000019315,0.0
SSO:000025628,0.0
SSO:000021706,0.0
SSO:000018403,0.0
SSO:000042545,0.0
SSO:000030876,0.0
SSO:000044309,0.0
SSO:000025195,0.0
SSO:000003325,0.0
SSO:000016749,0.0
SSO:000003088,0.0
SSO:000043018,0.0
SSO:000023743,0.0
SSO:000017336,0.0
SSO:000042328,0.0
SSO:000018917,0.0
SSO:000025511,0.0
SSO:000034190,0.0
SSO:000042990,0.0
SSO:000005394,0.0
SSO:000006034,0.0
SSO:000026195,0.0
SSO:000000405,0.0
SSO:000043287,0.0
SSO:000034677,0.0
SSO:000008877,0.0
SSO:000001567,0.0
SSO:000007072,0.0
SSO:000016682,0.0
SSO:000021704,0.0
SSO:000042700,0.0
SSO:000020808,0.0
SSO:000010680,0.0
SSO:000004502,0.0
SSO:000020472,0.0
SSO:000006827,0.0
SSO:000001880,0.0
SSO:000019229,0.0
SSO:000008614,0.0
SSO:000033834,0.0
SSO:000019579,0.0
SSO:000025738,0.0
SSO:000020292,0.0
SSO:000018838,0.0
SSO:000010794,0.0
SSO:000028910,0.0
SSO:000007700,0.0
SSO:000018718,0.0
SSO:000004700,0.0
SSO:000029000,0.0
SSO:000004480,0.0
SSO:000020433,0.0
SSO:000035962,0.0
SSO:000042250,0.0
SSO:000028936,0.0
SSO:000000125,0.0
SSO:000019203,0.0
SSO:000042239,0.0
SSO:000012507,0.0
SSO:000006396,0.0
SSO:000005036,0.0
SSO:000017566,0.0
SSO:000003514,0.0
SSO:000005654,0.0
SSO:000038971,0.0
SSO:000018599,0.0
SSO:000008399,0.0
SSO:000021360,0.0
SSO:000001168,0.0
SSO:000008616,0.0
SSO:000024260,0.0
SSO:000012273,0.0
SSO:000006010,0.0
SSO:000042364,0.0
SSO:000009742,0.0
SSO:000003486,0.0
SSO:000020538,0.0
SSO:000028945,0.0
SSO:000011942,0.0
SSO:000006440,0.0
SSO:000001406,0.0
SSO:000016930,0.0
SSO:000001432,0.0
SSO:000033504,0.0
SSO:000031083,0.0
SSO:000004873,0.0
SSO:000009472,0.0
SSO:000007510,0.0
SSO:000007873,0.0
SSO:000017310,0.0
SSO:000020995,0.0
SSO:000024005,0.0
SSO:000035125,0.0
SSO:000013560,0.0
SSO:000009689,0.0
SSO:000013181,0.0
SSO:000024319,0.0
SSO:000042832,0.0
SSO:000042806,0.0
SSO:000044001,0.0
SSO:000007990,0.0
SSO:000031035,0.0
SSO:000000609,0.0
SSO:000024225,0.0
SSO:000012466,0.0
SSO:000006781,0.0
SSO:000008492,0.0
SSO:000020150,0.0
SSO:000002402,0.0
SSO:000003256,0.0
SSO:000022955,0.0
SSO:000029347,0.0
SSO:000012839,0.0
SSO:000012850,0.0
SSO:000018801,0.0
SSO:000012380,0.0
SSO:000029265,0.0
SSO:000008630,0.0
SSO:000043778,0.0
SSO:000017988,0.0
SSO:000013359,0.0
SSO:000019340,0.0
SSO:000009540,0.0
SSO:000017409,0.0
SSO:000009501,0.0
SSO:000006036,0.0
SSO:000028934,0.0
SSO:000002647,0.0
SSO:000012197,0.0
SSO:000012371,0.0
SSO:000043414,0.0
SSO:000021548,0.0
SSO:000007804,0.0
SSO:000001097,0.0
SSO:000022992,0.0
SSO:000004832,0.0
SSO:000012891,0.0
SSO:000002965,0.0
SSO:000020368,0.0
SSO:000034830,0.0
SSO:000024400,0.0
SSO:000033163,0.0
SSO:000000160,0.0
SSO:000030162,0.0
SSO:000042510,0.0
SSO:000029125,0.0
SSO:000012837,0.0
SSO:000004712,0.0
SSO:000000813,0.0
SSO:000009433,0.0
SSO:000042155,0.0
SSO:000025693,0.0
SSO:000009080,0.0
SSO:000007610,0.0
SSO:000001427,0.0
SSO:000001251,0.0
SSO:000001465,0.0
SSO:000025611,0.0
SSO:000037526,0.0
SSO:000004056,0.0
SSO:000043546,0.0
SSO:000012581,0.0
SSO:000000428,0.0
SSO:000017818,0.0
SSO:000006852,0.0
SSO:000019024,0.0
SSO:000030144,0.0
SSO:000001060,0.0
SSO:000021091,0.0
SSO:000020284,0.0
SSO:000017628,0.0
SSO:000000839,0.0
SSO:000002283,0.0
SSO:000020601,0.0
SSO:000030895,0.0
SSO:000020860,0.0
SSO:000020286,0.0
SSO:000009764,0.0
SSO:000010782,0.0
SSO:000006999,0.0
SSO:000012888,0.0
SSO:000006216,0.0
SSO:000012358,0.0
SSO:000021657,0.0
SSO:000009410,0.0
SSO:000009638,0.0
SSO:000025498,0.0
SSO:000022641,0.0
SSO:000018452,0.0
SSO:000000380,0.0
SSO:000025063,0.0
SSO:000013427,0.0
SSO:000017939,0.0
SSO:000012000,0.0
SSO:000006144,0.0
SSO:000025103,0.0
SSO:000026407,0.0
SSO:000036837,0.0
SSO:000010647,0.0
SSO:000001945,0.0
SSO:000013625,0.0
SSO:000017664,0.0
SSO:000004449,0.0
SSO:000012178,0.0
SSO:000030852,0.0
SSO:000000935,0.0
SSO:000010867,0.0
SSO:000021492,0.0
SSO:000025528,0.0
SSO:000034581,0.0
SSO:000007054,0.0
SSO:000012167,0.0
SSO:000007779,0.0
SSO:000004636,0.0
SSO:000019232,0.0
SSO:000012169,0.0
SSO:000029273,0.0
SSO:000043117,0.0
SSO:000009300,0.0
SSO:000029475,0.0
SSO:000012405,0.0
SSO:000017385,0.0
SSO:000009615,0.0
SSO:000013361,0.0
SSO:000007777,0.0
SSO:000021455,0.0
SSO:000002377,0.0
SSO:000036190,0.0
SSO:000008140,0.0
SSO:000017372,0.0
SSO:000042440,0.0
SSO:000024883,0.0
SSO:000032152,0.0
SSO:000016862,0.0
SSO:000000151,0.0
SSO:000009307,0.0
SSO:000008905,0.0
SSO:000020436,0.0
SSO:000002137,0.0
SSO:000010640,0.0
SSO:000026400,0.0
SSO:000029482,0.0
SSO:000009262,0.0
SSO:000039260,0.0
SSO:000023597,0.0
SSO:000024950,0.0
SSO:000020869,0.0
SSO:000043998,0.0
SSO:000019026,0.0
SSO:000026225,0.0
SSO:000012753,0.0
SSO:000024991,0.0
SSO:000024937,0.0
SSO:000020878,0.0
SSO:000008613,0.0
SSO:000017959,0.0
SSO:000033193,0.0
SSO:000010113,0.0
SSO:000023917,0.0
SSO:000000955,0.0
SSO:000020402,0.0
SSO:000013429,0.0
SSO:000004724,0.0
SSO:000011964,0.0
SSO:000000464,0.0
SSO:000036839,0.0
SSO:000038947,0.0
SSO:000017195,0.0
SSO:000019295,0.0
SSO:000019668,0.0
SSO:000020113,0.0
SSO:000010869,0.0
SSO:000011966,0.0
SSO:000009974,0.0
SSO:000021630,0.0
SSO:000012962,0.0
SSO:000017666,0.0
SSO:000037203,0.0
SSO:000008149,0.0
SSO:000011091,0.0
SSO:000007162,0.0
SSO:000002897,0.0
SSO:000024628,0.0
SSO:000005487,0.0
SSO:000013531,0.0
SSO:000006895,0.0
SSO:000031145,0.0
SSO:000030997,0.0
SSO:000004553,0.0
SSO:000029232,0.0
SSO:000024106,0.0
SSO:000018699,0.0
SSO:000001067,0.0
SSO:000008061,0.0
SSO:000001100,0.0
SSO:000000850,0.0
SSO:000019681,0.0
SSO:000025605,0.0
SSO:000029983,0.0
SSO:000002794,0.0
SSO:000024948,0.0
SSO:000000273,0.0
SSO:000005895,0.0
SSO:000000670,0.0
SSO:000035891,0.0
SSO:000024664,0.0
SSO:000000079,0.0
SSO:000033520,0.0
SSO:000029380,0.0
SSO:000010307,0.0
SSO:000016884,0.0
SSO:000024939,0.0
SSO:000010309,0.0
SSO:000011993,0.0
SSO:000035668,0.0
SSO:000006908,0.0
SSO:000017075,0.0
SSO:000043896,0.0
SSO:000006556,0.0
SSO:000020976,0.0
SSO:000008484,0.0
SSO:000043327,0.0
SSO:000018887,0.0
SSO:000025988,0.0
SSO:000018697,0.0
SSO:000011881,0.0
SSO:000025787,0.0
SSO:000006554,0.0
SSO:000029598,0.0
SSO:000039787,0.0
SSO:000042143,0.0
SSO:000018889,0.0
SSO:000033989,0.0
SSO:000012349,0.0
SSO:000030053,0.0
SSO:000002796,0.0
SSO:000021637,0.0
SSO:000042222,0.0
SSO:000009312,0.0
SSO:000021399,0.0
SSO:000005239,0.0
SSO:000029918,0.0
SSO:000033392,0.0
SSO:000008622,0.0
SSO:000021616,0.0
SSO:000026174,0.0
SSO:000002246,0.0
SSO:000017740,0.0
SSO:000020300,0.0
SSO:000005214,0.0
SSO:000006053,0.0
SSO:000002148,0.0
SSO:000021308,0.0
SSO:000023755,0.0
SSO:000012607,0.0
SSO:000012570,0.0
SSO:000024468,0.0
SSO:000042820,0.0
SSO:000025407,0.0
SSO:000003308,0.0
SSO:000010658,0.0
SSO:000043102,0.0
SSO:000024594,0.0
SSO:000019387,0.0
SSO:000023141,0.0
SSO:000000206,0.0
SSO:000021435,0.0
SSO:000013078,0.0
SSO:000005118,0.0
SSO:000044089,0.0
SSO:000009454,0.0
SSO:000010323,0.0
SSO:000031422,0.0
SSO:000022986,0.0
SSO:000043181,9.421911090629065e-08
SSO:000010607,4.000021144742738e-07
SSO:000031456,4.5157503336668015e-07
SSO:000007156,1.1186338961119425e-06
SSO:000034727,1.2829639017594708e-06
SSO:000005203,1.7054527997967251e-06
SSO:000042917,1.9900444895026848e-06
SSO:000000447,2.4247644469135852e-06
SSO:000001560,2.4753287434578497e-06
SSO:000000365,3.3339187502867685e-06
SSO:000002988,3.574259579181005e-06
SSO:000010295,3.7246756255618353e-06
SSO:000009287,3.7738662213085417e-06
SSO:000010682,3.99565510451616e-06
SSO:000019522,4.7594159841540805e-06
SSO:000029065,4.99158166348962e-06
SSO:000020771,4.998721182346288e-06
SSO:000001855,5.511417984963018e-06
SSO:000017208,6.106242537499973e-06
SSO:000033847,6.480539217591785e-06
SSO:000023851,7.339663803578033e-06
SSO:000029838,7.864184677600084e-06
SSO:000020339,8.629025891421228e-06
SSO:000021890,8.951159194110769e-06
SSO:000009961,9.136393666267506e-06
SSO:000000159,1.0288119316101408e-05
SSO:000002536,1.1188862845301629e-05
SSO:000021037,1.2242138385773482e-05
SSO:000043193,1.2366250157354319e-05
SSO:000006304,1.2506272643804384e-05
SSO:000000735,1.2537943199275592e-05
SSO:000007068,1.2754887342453225e-05
SSO:000042367,1.3086990453303749e-05
SSO:000000392,1.3326480984687806e-05
SSO:000008626,1.362577453255659e-05
SSO:000024103,1.4473723247646064e-05
SSO:000009729,1.4479249715805554e-05
SSO:000002281,1.587492413818864e-05
SSO:000009090,1.8023006618021754e-05
SSO:000029953,1.805037260055459e-05
SSO:000010699,1.8505624495446237e-05
SSO:000002401,1.8753864802420472e-05
SSO:000008885,1.9403173588217192e-05
SSO:000024194,1.993324607610786e-05
SSO:000012236,2.1216461434961365e-05
SSO:000043034,2.1595874801276505e-05
SSO:000005314,2.1665418520570857e-05
SSO:000029063,2.2520774975419434e-05
SSO:000000416,2.29927897453297e-05
SSO:000033047,2.3048019036650545e-05
SSO:000010690,2.3068413138388477e-05
SSO:000008897,2.3176072165372043e-05
SSO:000001968,2.3366242647171466e-05
SSO:000024154,2.3449391126634246e-05
SSO:000033811,2.4329894222319127e-05
SSO:000007698,2.4349033832550548e-05
SSO:000005432,2.5086656212806868e-05
SSO:000012973,2.6576884090900865e-05
SSO:000000440,2.7255315333604703e-05
SSO:000017273,2.8221577405927734e-05
SSO:000002619,2.8982939198611557e-05
SSO:000008898,2.9327150434255157e-05
SSO:000021615,2.9853911139070266e-05
SSO:000042438,3.0083987861873052e-05
SSO:000005916,3.065260313451362e-05
SSO:000029148,3.112331870943202e-05
SSO:000018237,3.2027037814259804e-05
SSO:000003124,3.2280787825583744e-05
SSO:000024618,3.285393118858254e-05
SSO:000001304,3.354597650468416e-05
SSO:000021599,3.421453945338659e-05
SSO:000007180,3.505226224660846e-05
SSO:000020210,3.574760258197723e-05
SSO:000012210,3.6440961062908506e-05
SSO:000020341,3.6674290895460926e-05
SSO:000023784,3.779897652566311e-05
SSO:000023924,3.785395622253329e-05
SSO:000033209,3.788851201534382e-05
SSO:000013473,3.951510228216715e-05
SSO:000017632,3.9665078744291483e-05
SSO:000007097,4.018604755401389e-05
SSO:000012305,4.034891165792947e-05
SSO:000006525,4.104240983724555e-05
SSO:000030940,4.105636663734868e-05
SSO:000001224,4.110926762223299e-05
SSO:000003108,4.2036641389131546e-05
SSO:000025723,4.285563156008615e-05
SSO:000020835,4.355317726731228e-05
SSO:000001091,4.387690871953953e-05
SSO:000024157,4.491048771887995e-05
SSO:000002702,4.557342827320038e-05
SSO:000008817,4.5622974634169924e-05
SSO:000009598,4.671119526028639e-05
SSO:000021610,4.827332496643022e-05
SSO:000001469,4.887634329497903e-05
SSO:000007677,4.969717748463248e-05
SSO:000035042,5.1287055015564186e-05
SSO:000007570,5.1437877118587494e-05
SSO:000012853,5.1496824249624984e-05
SSO:000000035,5.401885509490889e-05
SSO:000000809,5.4202200844884195e-05
SSO:000003224,5.554515961557621e-05
SSO:000012359,5.5807389318943135e-05
SSO:000008176,5.594678223133087e-05
SSO:000022669,5.621961504221063e-05
SSO:000020789,5.622303579002619e-05
SSO:000025597,5.6392073631286735e-05
SSO:000029956,5.80645203590413e-05
SSO:000024197,5.8760628104211064e-05
SSO:000029373,6.228566169738659e-05
SSO:000004554,6.586574204265893e-05
SSO:000041594,6.77460897713908e-05
SSO:000012966,7.265183329582258e-05
SSO:000012775,7.304196804761853e-05
SSO:000007660,7.485756650567332e-05
SSO:000005313,7.54991481080658e-05
SSO:000029597,7.76300150901077e-05
SSO:000000466,8.13812017440782e-05
SSO:000018739,8.174615912139443e-05
SSO:000007082,8.207392692565902e-05
SSO:000000826,8.67875218391434e-05
SSO:000000453,8.828394114971106e-05
SSO:000003125,9.418895468115695e-05
SSO:000021791,9.616206958889956e-05
SSO:000007416,0.00010005285777151679
SSO:000010245,0.00010281177796423596
SSO:000002797,0.0001046291533857574
SSO:000016742,0.00010655727051198521
SSO:000001879,0.00010927098989486767
SSO:000002406,0.00011005021166056588
SSO:000017977,0.00012098357267677912
SSO:000001260,0.00013307934720069165
SSO:000019152,0.00014121921360492616
SSO:000012182,0.0001438881754875207
SSO:000001378,0.00014623880386352428
SSO:000028839,0.00014666015468537823
SSO:000025027,0.00015691241808235833
SSO:000024959,0.00016012792475521563
SSO:000020637,0.00016446726955473556
SSO:000002068,0.00016693383455276822
SSO:000002963,0.0001706030070781711
SSO:000017550,0.00017366308532655166
SSO:000010727,0.00017510085180401646
SSO:000008066,0.0001759099531918759
SSO:000000116,0.00017637173086404722
SSO:000009601,0.00017956100404262627
SSO:000012533,0.00018074154853820883
SSO:000009095,0.00018893881142139358
SSO:000018207,0.0001890516467392439
SSO:000021299,0.00020549855567514875
SSO:000043994,0.00021938857994973637
SSO:000026362,0.0002219201773405066
SSO:000026732,0.00022474729269743033
SSO:000043561,0.0002287487387657161
SSO:000007517,0.00023662224598228893
SSO:000013395,0.0002407024763524529
SSO:000005954,0.0002525649834424257
SSO:000010533,0.00026718235015869005
SSO:000017291,0.0002846589013934142
SSO:000035277,0.00029148670844733604
SSO:000026421,0.000294717786833644
SSO:000000327,0.00029956865310668825
SSO:000004958,0.0003096083886921397
SSO:000017470,0.00032597552239894826
SSO:000005248,0.000347986623644829
SSO:000025479,0.00034922631084918917
SSO:000012783,0.00036568589508533396
SSO:000005137,0.000373442664742471
SSO:000013400,0.00038937282562255814
SSO:000004155,0.00039826733991503855
SSO:000001670,0.00041367663443088595
SSO:000033494,0.0004220648109912878
SSO:000007208,0.00043718757480382814
SSO:000025206,0.0004400554280728095
SSO:000000948,0.0004474672824144363
SSO:000033999,0.00046543529070913747
SSO:000002270,0.00046790523268282343
SSO:000012216,0.00046854162774980087
SSO:000004890,0.0004854804081842301
SSO:000002043,0.0004863323792815219
SSO:000002766,0.0004888774361461401
SSO:000042254,0.0004935169219970684
SSO:000029018,0.0005291496105492108
SSO:000000295,0.0005442427992820742
SSO:000007588,0.0005443844180554158
SSO:000017597,0.0005640453100204459
SSO:000029108,0.0005657017156481759
SSO:000029515,0.0006110446155071266
SSO:000022788,0.0006434487998485574
SSO:000034423,0.0006464567184448239
SSO:000004595,0.0006629173010587672
SSO:000006371,0.0006838462054729461
SSO:000021325,0.0006872985437512399
SSO:000000406,0.0006938206031918539
SSO:000021556,0.0007069907635450373
SSO:000016804,0.0007092562541365615
SSO:000017255,0.0007533246278762784
SSO:000005113,0.0007738163061439971
SSO:000012688,0.0007856700569391264
SSO:000000913,0.0007961321324110024
SSO:000021269,0.0008009373247623436
SSO:000005188,0.0008304344899952423
SSO:000001444,0.0008413267368450772
SSO:000005105,0.0009108041636645789
SSO:000003519,0.0009166890978813166
SSO:000021650,0.000934867456555366
SSO:000012810,0.0009513975586742148
SSO:000002305,0.0009615517668426041
SSO:000037089,0.0009827899485826519
SSO:000033044,0.000984205512329936
SSO:000001853,0.0010007788836956008
SSO:000002798,0.0010063642337918288
SSO:000011127,0.0010491553060710424
SSO:000029028,0.001062098970636724
SSO:000030016,0.0011138069331645974
SSO:000035974,0.001114652809686957
SSO:000037083,0.0012843697872012866
SSO:000002230,0.0012944334326311952
SSO:000004710,0.0013129004240036019
SSO:000002249,0.0013277943730354291
SSO:000012811,0.001399525104090571
SSO:000037085,0.0014063181225210427
SSO:000020544,0.0019198419936001312
SSO:000008604,0.0019657975872978558
SSO:000009756,0.0020613214932382108
SSO:000001094,0.002090731209143995
SSO:000001301,0.0030195244196802376
SSO:000012742,0.0032966402303427457
SSO:000002076,0.003693233443424106
SSO:000007937,0.004879645587876439
SSO:000018641,0.0052884769402444355
SSO:000008104,0.005662172097712753
SSO:000017481,0.005832469549030064
SSO:000001995,0.006996301274746654
SSO:000012160,0.012875841117464005
SSO:000024182,0.03402817090973258
SSO:000036573,0.33508208602108064
